customer_id,stock_code,score,rank
13865.0,85123A,0.6857607,3
13865.0,22423,0.6763366,4
13865.0,84946,0.632556,5
13866.0,85123A,0.8014964,1
13866.0,22666,0.728889,2
13866.0,84946,0.7267778,3
13866.0,84879,0.65835756,4
13866.0,21556,0.6272481,5
13867.0,85123A,0.6516541,1
13867.0,22189,0.44464257,2
13867.0,22469,0.42033985,3
13867.0,82553,0.3659689,4
13867.0,82552,0.34908628,5
13868.0,21930,0.4859546,1
13868.0,21612,0.46959904,2
13868.0,21929,0.41310257,3
13868.0,21232,0.39298806,4
13868.0,21928,0.38181558,5
13869.0,85123A,-0.5079098,1
13869.0,22189,-0.6780554,2
13869.0,22077,-0.7066664,3
13869.0,20971,-0.7165089,4
13869.0,21755,-0.74065423,5
13870.0,22077,0.20128308,1
13870.0,22083,0.102863014,2
13870.0,22082,0.098982856,3
13870.0,23084,0.012222503,4
13870.0,22562,0.003547228,5
13871.0,22666,-0.09114277,1
13871.0,85123A,-0.103483275,2
13871.0,22624,-0.1430664,3
13871.0,22667,-0.15242621,4
13871.0,22725,-0.1710758,5
13872.0,21755,0.6043868,1
13872.0,85123A,0.60325843,2
13872.0,48185,0.5121276,3
13872.0,21523,0.4381272,4
13872.0,21232,0.42700768,5
13873.0,84946,0.5189669,1
13873.0,85123A,0.44321665,2
13873.0,21755,0.37499854,3
13873.0,84947,0.31284064,4
13873.0,82483,0.28661206,5
13874.0,85123A,0.78010076,1
13874.0,22189,0.6260162,2
13874.0,21755,0.46667674,3
13874.0,22178,0.45208555,4
13874.0,21232,0.45021474,5
13875.0,20728,0.33220944,1
13875.0,20727,0.28280985,2
13875.0,20726,0.21311226,3
13875.0,22383,0.1855075,4
13875.0,22384,0.1855075,5
13876.0,22748,0.5781662,1
13876.0,22139,0.5756607,2
13876.0,22138,0.5756607,3
13876.0,22137,0.5756607,4
13876.0,22751,0.54440707,5
13877.0,85123A,0.625515,1
13877.0,84946,0.5737583,2
13877.0,21755,0.46974343,3
13877.0,22189,0.46659687,4
13877.0,22139,0.42862782,5
13878.0,22423,0.18921618,1
13878.0,22424,0.16326801,2
13878.0,22077,0.14158131,3
13878.0,22420,0.13312389,4
13878.0,85123A,0.10629278,5
13879.0,21232,0.5130525,1
13879.0,85123A,0.50990534,2
13879.0,21231,0.4325492,3
13879.0,22139,0.33433825,4
13879.0,22137,0.33433825,5
13880.0,20971,0.3305907,1
13880.0,85123A,0.19253184,2
13880.0,22077,0.13127303,3
13880.0,20972,0.12862277,4
13880.0,22139,0.04685545,5
13881.0,22086,-0.16692494,1
13881.0,22083,-0.22000183,2
13881.0,22952,-0.22704132,3
13881.0,22082,-0.2427687,4
13881.0,21212,-0.25789553,5
13882.0,85123A,0.5361775,1
13882.0,84946,0.45550337,2
13882.0,84947,0.35533732,3
13882.0,22579,0.347279,4
13882.0,22578,0.347279,5
13883.0,21212,-0.06727436,1
13883.0,21213,-0.09687824,2
13883.0,22952,-0.09897471,3
13883.0,22624,-0.13003632,4
13883.0,22077,-0.13452479,5
13884.0,85123A,0.73314494,1
13884.0,21755,0.36752376,2
13884.0,22469,0.32888302,3
13884.0,82553,0.2901765,4
13884.0,21733,0.2838109,5
13885.0,82553,0.588354,1
13885.0,82483,0.58606666,2
13885.0,82482,0.5704757,3
13885.0,82552,0.5703024,4
13885.0,85123A,0.5272327,5
13886.0,85123A,0.68875366,1
13886.0,22189,0.614536,2
13886.0,23321,0.53849554,3
13886.0,23322,0.52318347,4
13886.0,84946,0.49602076,5
13887.0,22624,0.5539802,1
13887.0,22666,0.5522531,2
13887.0,85123A,0.5444703,3
13887.0,22082,0.5424994,4
13887.0,22083,0.5232139,5
13888.0,82553,0.5209753,1
13888.0,22189,0.48848632,2
13888.0,85123A,0.45819134,3
13888.0,82552,0.45765328,4
13888.0,82581,0.38867316,5
13889.0,85123A,0.9934479,1
13889.0,22111,0.619495,2
13889.0,22113,0.58773965,3
13889.0,22112,0.54561013,4
13889.0,21755,0.5303681,5
13890.0,85123A,0.5313936,1
13890.0,20971,0.3128426,2
13890.0,22865,0.27013484,3
13890.0,22867,0.20438167,4
13890.0,82552,0.15496647,5
13891.0,22086,0.40729842,1
13891.0,85123A,0.3982061,2
13891.0,20971,0.39137414,3
13891.0,22581,0.30326027,4
13891.0,22572,0.28553823,5
13892.0,84946,0.48325416,1
13892.0,22139,0.3865925,2
13892.0,22138,0.3865925,3
13892.0,22137,0.3865925,4
13892.0,22178,0.3596251,5
13893.0,85123A,0.7356819,1
13893.0,20685,0.652394,2
13893.0,22086,0.6357285,3
13893.0,48194,0.6120902,4
13893.0,21755,0.5965978,5
13894.0,84946,0.8128257,1
13894.0,85123A,0.76353663,2
13894.0,84947,0.6294149,3
13894.0,22086,0.5958245,4
13894.0,22178,0.5191903,5
13895.0,85123A,0.453113,1
13895.0,84946,0.27058503,2
13895.0,21755,0.2415295,3
13895.0,22189,0.19954325,4
13895.0,22137,0.17033362,5
13896.0,21232,0.79734975,1
13896.0,21231,0.6433971,2
13896.0,85123A,0.6065419,3
13896.0,21248,0.48789924,4
13896.0,21249,0.48789924,5
13897.0,85123A,0.5722679,1
13897.0,22086,0.48178297,2
13897.0,22952,0.42162088,3
13897.0,22077,0.42002895,4
13897.0,22082,0.39536548,5
13898.0,21212,0.47884515,1
13898.0,20971,0.4634787,2
13898.0,21232,0.43377718,3
13898.0,85123A,0.38501287,4
13898.0,84077,0.37761757,5
13899.0,22137,0.7615732,1
13899.0,22138,0.7615732,2
13899.0,22139,0.7615732,3
13899.0,22624,0.6814626,4
13899.0,22666,0.6001688,5
13900.0,21755,0.6111397,1
13900.0,85123A,0.53999263,2
13900.0,22624,0.44907424,3
13900.0,22189,0.3630518,4
13900.0,22295,0.33555663,5
13901.0,85123A,-0.20553796,1
13901.0,22138,-0.22637379,2
13901.0,22139,-0.22637379,3
13901.0,22137,-0.22637379,4
13901.0,20971,-0.24176781,5
13902.0,20971,0.16895914,1
13902.0,21533,0.16211247,2
13902.0,22557,0.1418818,3
13902.0,22139,0.13778614,4
13902.0,22138,0.13778614,5
13903.0,22137,0.6619328,1
13903.0,22138,0.6619328,2
13903.0,22139,0.6619328,3
13903.0,21901,0.62585604,4
13903.0,85123A,0.6147532,5
13904.0,22952,0.7306513,1
13904.0,22030,0.6960326,2
13904.0,22083,0.66648203,3
13904.0,22086,0.6417437,4
13904.0,22029,0.63926315,5
13905.0,85123A,0.73597217,1
13905.0,21755,0.6104378,2
13905.0,15056N,0.6017018,3
13905.0,20685,0.561854,4
13905.0,21232,0.51339614,5
13906.0,85123A,0.63621086,1
13906.0,84946,0.6301233,2
13906.0,22137,0.6288936,3
13906.0,22138,0.6288936,4
13906.0,22139,0.6288936,5
13907.0,22139,0.7946849,1
13907.0,22138,0.7946849,2
13907.0,22137,0.7946849,3
13907.0,21755,0.62831295,4
13907.0,22136,0.612972,5
13908.0,85123A,0.32379273,1
13908.0,22077,0.20483314,2
13908.0,22865,0.19188997,3
13908.0,22666,0.17851138,4
13908.0,21238,0.17217885,5
13909.0,85123A,0.49536046,1
13909.0,20971,0.48442706,2
13909.0,22086,0.37078357,3
13909.0,22624,0.36911455,4
13909.0,21232,0.3386785,5
13911.0,85123A,-0.03946026,1
13911.0,22139,-0.18539456,2
13911.0,22138,-0.18539456,3
13911.0,22137,-0.18539456,4
13911.0,21877,-0.21088986,5
13912.0,15056N,0.584264,1
13912.0,85123A,0.57584006,2
13912.0,22423,0.5623439,3
13912.0,21232,0.5560477,4
13912.0,21755,0.52578294,5
13913.0,22423,0.7775716,1
13913.0,85123A,0.7666278,2
13913.0,22424,0.72082734,3
13913.0,22137,0.68626386,4
13913.0,22138,0.68626386,5
13914.0,22077,0.63153255,1
13914.0,22572,0.6003516,2
13914.0,22571,0.6003516,3
13914.0,22578,0.59040517,4
13914.0,22579,0.59040517,5
13915.0,22138,0.4751675,1
13915.0,22137,0.4751675,2
13915.0,22139,0.4751675,3
13915.0,22086,0.43420517,4
13915.0,22082,0.40309766,5
13916.0,85123A,0.7027518,1
13916.0,21755,0.48440844,2
13916.0,22295,0.45129225,3
13916.0,84946,0.38909373,4
13916.0,22189,0.37857756,5
13917.0,85123A,0.715135,1
13917.0,22578,0.6082585,2
13917.0,22579,0.6082585,3
13917.0,22581,0.60058403,4
13917.0,22865,0.5773991,5
13918.0,22139,0.5657257,1
13918.0,22138,0.5657257,2
13918.0,22137,0.5657257,3
13918.0,22423,0.4432792,4
13918.0,22136,0.4420285,5
13919.0,POST,0.40367234,1
13919.0,21212,0.3165631,2
13919.0,20728,0.2762814,3
13919.0,22551,0.25444755,4
13919.0,22553,0.25444755,5
13920.0,22060,0.39920458,1
13920.0,22059,0.3934723,2
13920.0,21232,0.34542584,3
13920.0,22086,0.33890307,4
13920.0,21212,0.32029578,5
13921.0,21755,0.84774786,1
13921.0,85123A,0.80974346,2
13921.0,84946,0.8074925,3
13921.0,82095,0.6979084,4
13921.0,82486,0.6979084,5
13922.0,85123A,0.9002936,1
13922.0,22865,0.6441169,2
13922.0,22867,0.6102242,3
13922.0,22111,0.57386947,4
13922.0,22137,0.52297425,5
13923.0,85123A,0.5627749,1
13923.0,21175,0.5550906,2
13923.0,21181,0.552292,3
13923.0,22030,0.48118892,4
13923.0,22077,0.4774442,5
13924.0,84946,0.25807378,1
13924.0,22137,0.25777403,2
13924.0,22138,0.25777403,3
13924.0,22139,0.25777403,4
13924.0,85123A,0.18729676,5
13925.0,22624,0.701406,1
13925.0,22952,0.66593784,2
13925.0,22627,0.5622985,3
13925.0,22625,0.55643815,4
13925.0,22430,0.51174086,5
13926.0,85123A,0.6313036,1
13926.0,22086,0.58436584,2
13926.0,22137,0.5388086,3
13926.0,22138,0.5388086,4
13926.0,22139,0.5388086,5
13927.0,85123A,0.5013968,1
13927.0,22137,0.4617347,2
13927.0,22138,0.4617347,3
13927.0,22139,0.4617347,4
13927.0,85099B,0.4253245,5
13928.0,82494L,0.58895457,1
13928.0,82486,0.58895457,2
13928.0,82095,0.58895457,3
13928.0,82483,0.5693731,4
13928.0,84946,0.5585165,5
13929.0,84946,0.74732876,1
13929.0,85123A,0.7253057,2
13929.0,22295,0.6984745,3
13929.0,21755,0.6518647,4
13929.0,82553,0.62268,5
13930.0,21213,0.7427485,1
13930.0,21212,0.7041275,2
13930.0,21124,0.6607098,3
13930.0,84992,0.6602476,4
13930.0,84993A,0.6602476,5
13931.0,20971,0.41373044,1
13931.0,22952,0.23464753,2
13931.0,22086,0.21270418,3
13931.0,20973,0.20551278,4
13931.0,20972,0.16903445,5
13932.0,22624,0.765219,1
13932.0,22725,0.71895623,2
13932.0,22727,0.7103026,3
13932.0,22721,0.69782287,4
13932.0,22730,0.6491381,5
13933.0,85123A,0.8252053,1
13933.0,22865,0.7957887,2
13933.0,22113,0.6207094,3
13933.0,22112,0.56880337,4
13933.0,22111,0.56379807,5
13934.0,22620,0.545552,1
13934.0,22139,0.50359714,2
13934.0,22138,0.50359714,3
13934.0,22137,0.50359714,4
13934.0,21912,0.4807438,5
13935.0,21232,0.4980516,1
13935.0,22139,0.49116725,2
13935.0,22138,0.49116725,3
13935.0,22137,0.49116725,4
13935.0,21533,0.45996773,5
13936.0,22083,0.4468423,1
13936.0,85049E,0.42946994,2
13936.0,22086,0.42032292,3
13936.0,22082,0.41895226,4
13936.0,22077,0.40625635,5
13937.0,21790,0.49641314,1
13937.0,22620,0.4832382,2
13937.0,22137,0.47632736,3
13937.0,22138,0.47632736,4
13937.0,22139,0.47632736,5
13938.0,20728,0.81780845,1
13938.0,23298,0.7283345,2
13938.0,23287,0.7283345,3
13938.0,23288,0.7283345,4
13938.0,23289,0.7283345,5
13939.0,85123A,0.43463096,1
13939.0,84946,0.22325891,2
13939.0,22189,0.119787365,3
13939.0,22295,0.11757129,4
13939.0,22077,0.1148922,5
13940.0,85123A,0.6366434,1
13940.0,23321,0.60480857,2
13940.0,22086,0.5903947,3
13940.0,23322,0.57821953,4
13940.0,21621,0.48660958,5
13941.0,21232,0.5184502,1
13941.0,85175,0.3689189,2
13941.0,85176,0.30648404,3
13941.0,79320,0.29469153,4
13941.0,22178,0.28638136,5
13942.0,84947,0.7020841,1
13942.0,84946,0.6503703,2
13942.0,85123A,0.6068532,3
13942.0,22086,0.56097424,4
13942.0,22139,0.5590427,5
13943.0,85123A,0.6713743,1
13943.0,21755,0.62503976,2
13943.0,84946,0.60166556,3
13943.0,22086,0.5817323,4
13943.0,22082,0.55972844,5
13944.0,21169,0.66656995,1
13944.0,85123A,0.65995455,2
13944.0,85151,0.6468691,3
13944.0,21165,0.62733346,4
13944.0,21166,0.62733346,5
13945.0,22030,0.5343238,1
13945.0,22666,0.51210815,2
13945.0,85123A,0.44288054,3
13945.0,22084,0.41011178,4
13945.0,22624,0.39358336,5
13946.0,21232,0.50775844,1
13946.0,85123A,0.4798262,2
13946.0,21871,0.34298766,3
13946.0,15056N,0.33310744,4
13946.0,21726,0.2946152,5
13947.0,85123A,0.8587906,1
13947.0,22189,0.74276644,2
13947.0,23321,0.7384447,3
13947.0,23322,0.70504457,4
13947.0,22469,0.6946945,5
13948.0,21232,0.7116318,1
13948.0,85123A,0.6167691,2
13948.0,21231,0.6027597,3
13948.0,21248,0.43386993,4
13948.0,21249,0.43386993,5
13949.0,22139,0.19615743,1
13949.0,22137,0.19615743,2
13949.0,22138,0.19615743,3
13949.0,22136,0.12018913,4
13949.0,23084,0.020915179,5
13950.0,85123A,0.57631564,1
13950.0,84946,0.48531827,2
13950.0,22138,0.48280138,3
13950.0,22139,0.48280138,4
13950.0,22137,0.48280138,5
13951.0,85123A,0.7647524,1
13951.0,84946,0.66438746,2
13951.0,22189,0.54108137,3
13951.0,22086,0.5310088,4
13951.0,22138,0.4963023,5
13952.0,21232,0.1435609,1
13952.0,21231,-0.016731016,2
13952.0,21527,-0.055606943,3
13952.0,21248,-0.16037516,4
13952.0,47566,-0.16037516,5
13953.0,21249,0.54715544,1
13953.0,21248,0.54715544,2
13953.0,47566,0.54715544,3
13953.0,47590B,0.5272839,4
13953.0,22090,0.5254376,5
13954.0,22624,0.5008523,1
13954.0,22077,0.43599027,2
13954.0,22725,0.41467497,3
13954.0,22727,0.41165772,4
13954.0,22086,0.3955478,5
13955.0,22086,0.48010728,1
13955.0,85123A,0.45794275,2
13955.0,22952,0.3533195,3
13955.0,21212,0.32465333,4
13955.0,22083,0.3005599,5
13956.0,85123A,0.38928592,1
13956.0,22086,0.29965255,2
13956.0,22083,0.24999274,3
13956.0,22469,0.24575834,4
13956.0,22082,0.24060187,5
13957.0,85123A,0.9373119,1
13957.0,22189,0.8984284,2
13957.0,21755,0.87,3
13957.0,22469,0.7623804,4
13957.0,22295,0.7074712,5
13958.0,21232,0.28296024,1
13958.0,85123A,0.22501999,2
13958.0,21755,0.14032091,3
13958.0,22189,0.10354112,4
13958.0,21231,0.07637441,5
13959.0,21232,0.15122387,1
13959.0,85123A,0.12103061,2
13959.0,22666,0.055431947,3
13959.0,21231,-0.0035571859,4
13959.0,82580,-0.019161584,5
13960.0,23321,0.79622453,1
13960.0,85123A,0.7762527,2
13960.0,23322,0.7607194,3
13960.0,22469,0.7438408,4
13960.0,22579,0.65189224,5
13961.0,84946,0.8200302,1
13961.0,85123A,0.7708456,2
13961.0,22189,0.69305027,3
13961.0,22178,0.6928822,4
13961.0,84971L,0.64978206,5
13962.0,85123A,0.75531894,1
13962.0,21755,0.6191022,2
13962.0,22189,0.60641783,3
13962.0,22295,0.57339007,4
13962.0,84946,0.4836095,5
13963.0,22139,0.12316294,1
13963.0,22138,0.12316294,2
13963.0,22137,0.12316294,3
13963.0,21527,0.061280936,4
13963.0,85123A,0.044759735,5
13964.0,85123A,0.7079388,1
13964.0,22137,0.6543219,2
13964.0,22138,0.6543219,3
13964.0,22139,0.6543219,4
13964.0,22189,0.60291976,5
13965.0,85123A,0.5682926,1
13965.0,84992,0.56458914,2
13965.0,84993A,0.56458914,3
13965.0,21232,0.5278888,4
13965.0,21726,0.49512318,5
13966.0,22086,0.6836295,1
13966.0,85123A,0.5932641,2
13966.0,22083,0.5663756,3
13966.0,22952,0.55753094,4
13966.0,22082,0.49335006,5
13967.0,21755,0.7693732,1
13967.0,15056N,0.7540471,2
13967.0,85123A,0.6629465,3
13967.0,85099B,0.6044163,4
13967.0,21754,0.59628105,5
13968.0,22579,0.84119415,1
13968.0,22578,0.84119415,2
13968.0,22580,0.8378356,3
13968.0,22572,0.83142704,4
13968.0,22571,0.83142704,5
13969.0,23200,-0.59831417,1
13969.0,23205,-0.6955483,2
13969.0,22384,-0.6988429,3
13969.0,22383,-0.6988429,4
13969.0,20727,-0.71838933,5
13970.0,22086,0.7010687,1
13970.0,15056N,0.69185704,2
13970.0,84946,0.6901248,3
13970.0,85123A,0.62892884,4
13970.0,21136,0.5692996,5
13971.0,85099B,0.10364845,1
13971.0,22666,0.0050929594,2
13971.0,22384,-0.033958472,3
13971.0,22383,-0.033958472,4
13971.0,22727,-0.041456368,5
13972.0,85123A,0.69653976,1
13972.0,22578,0.66610485,2
13972.0,22579,0.66610485,3
13972.0,22572,0.665556,4
13972.0,22571,0.665556,5
13973.0,22139,0.7538192,1
13973.0,22137,0.7538192,2
13973.0,22138,0.7538192,3
13973.0,85123A,0.6952041,4
13973.0,85099B,0.6719017,5
13974.0,22086,0.6348316,1
13974.0,20971,0.5290438,2
13974.0,85123A,0.49774408,3
13974.0,22082,0.49710917,4
13974.0,85099B,0.4891524,5
13975.0,20971,-0.29546475,1
13975.0,20973,-0.42890763,2
13975.0,20728,-0.42897788,3
13975.0,85099B,-0.533082,4
13975.0,22384,-0.53942394,5
13976.0,84946,0.6631319,1
13976.0,85123A,0.5722112,2
13976.0,22086,0.4863227,3
13976.0,21755,0.4725535,4
13976.0,21621,0.46270677,5
13977.0,85123A,0.7545332,1
13977.0,22333,0.5873776,2
13977.0,20728,0.5873684,3
13977.0,22865,0.57801425,4
13977.0,22384,0.56527895,5
13978.0,85123A,0.60223013,1
13978.0,22086,0.551467,2
13978.0,21034,0.53297055,3
13978.0,22139,0.51656216,4
13978.0,22138,0.51656216,5
13979.0,85123A,-0.16003186,1
13979.0,22865,-0.29871538,2
13979.0,20728,-0.30959016,3
13979.0,22086,-0.35142836,4
13979.0,22384,-0.37037906,5
13980.0,84946,0.5523282,1
13980.0,85123A,0.50954556,2
13980.0,84947,0.43204427,3
13980.0,22189,0.3396243,4
13980.0,22178,0.32174653,5
13981.0,85123A,0.74706584,1
13981.0,22086,0.6233369,2
13981.0,22189,0.56857663,3
13981.0,22084,0.49352184,4
13981.0,22082,0.4868507,5
13982.0,85123A,0.2915549,1
13982.0,22138,0.23172016,2
13982.0,22137,0.23172016,3
13982.0,22139,0.23172016,4
13982.0,84946,0.041250683,5
13983.0,22083,0.14627899,1
13983.0,22060,0.10961911,2
13983.0,22086,0.06230017,3
13983.0,22952,0.039605476,4
13983.0,22082,0.03836648,5
13984.0,22086,0.3419137,1
13984.0,22137,0.30927974,2
13984.0,22139,0.30927974,3
13984.0,22138,0.30927974,4
13984.0,21212,0.27826852,5
13985.0,20727,0.3509026,1
13985.0,22383,0.2974276,2
13985.0,22384,0.2974276,3
13985.0,20726,0.24560596,4
13985.0,22381,0.15913156,5
13986.0,22137,0.65720344,1
13986.0,22138,0.65720344,2
13986.0,22139,0.65720344,3
13986.0,22557,0.5843968,4
13986.0,84946,0.5145407,5
13987.0,20728,0.5956758,1
13987.0,22139,0.5324805,2
13987.0,22138,0.5324805,3
13987.0,22137,0.5324805,4
13987.0,20727,0.526493,5
13988.0,85123A,0.014665651,1
13988.0,22189,-0.050627206,2
13988.0,22077,-0.1370801,3
13988.0,22666,-0.22218615,4
13988.0,22469,-0.24902765,5
13989.0,85123A,0.64158595,1
13989.0,22077,0.44783363,2
13989.0,21726,0.3766883,3
13989.0,21232,0.37635282,4
13989.0,22189,0.35612214,5
13990.0,22383,0.57918775,1
13990.0,22384,0.57918775,2
13990.0,22382,0.5436212,3
13990.0,22381,0.5436212,4
13990.0,20728,0.54098237,5
13991.0,21232,0.44094294,1
13991.0,85123A,0.42512143,2
13991.0,20728,0.36572075,3
13991.0,21231,0.32268047,4
13991.0,22652,0.32148314,5
13992.0,20728,0.74577284,1
13992.0,22553,0.7284098,2
13992.0,22551,0.7284098,3
13992.0,20727,0.70645833,4
13992.0,22137,0.7005137,5
13993.0,21523,0.34670115,1
13993.0,21755,0.2443105,2
13993.0,21525,0.2106094,3
13993.0,21524,0.19309168,4
13993.0,21527,0.18294829,5
13994.0,85123A,0.3009205,1
13994.0,84946,0.27969775,2
13994.0,22430,0.21143709,3
13994.0,21755,0.21088368,4
13994.0,22698,0.16864508,5
13995.0,20727,0.32719883,1
13995.0,20728,0.22652179,2
13995.0,20726,0.22157896,3
13995.0,22384,0.20335773,4
13995.0,22383,0.20335773,5
13996.0,22086,0.5928101,1
13996.0,22083,0.48667538,2
13996.0,85123A,0.47347748,3
13996.0,22082,0.44817534,4
13996.0,22059,0.38403916,5
13997.0,21232,0.61934865,1
13997.0,15056N,0.5899398,2
13997.0,85123A,0.5876921,3
13997.0,21755,0.56292784,4
13997.0,21231,0.43921095,5
13998.0,22086,0.60254794,1
13998.0,85123A,0.5601683,2
13998.0,22139,0.49009007,3
13998.0,22138,0.49009007,4
13998.0,22137,0.49009007,5
13999.0,22082,-0.14185372,1
13999.0,22090,-0.18214872,2
13999.0,22086,-0.21575654,3
13999.0,23205,-0.22249155,4
13999.0,22083,-0.22663036,5
14000.0,15036,0.558573,1
14000.0,84946,0.5004424,2
14000.0,84947,0.47261775,3
14000.0,21755,0.40607753,4
14000.0,15044A,0.3630717,5
14001.0,85123A,0.68892527,1
14001.0,21755,0.5047848,2
14001.0,22411,0.40541834,3
14001.0,22189,0.38744792,4
14001.0,22086,0.37984416,5
14002.0,21169,0.33848768,1
14002.0,21166,0.31286797,2
14002.0,21165,0.31286797,3
14002.0,21755,0.2920664,4
14002.0,21904,0.26810798,5
14003.0,85123A,0.55454236,1
14003.0,22137,0.5087489,2
14003.0,22138,0.5087489,3
14003.0,22139,0.5087489,4
14003.0,22136,0.36116037,5
14004.0,23205,0.28572285,1
14004.0,22624,0.25384694,2
14004.0,22082,0.23550871,3
14004.0,22083,0.18325791,4
14004.0,23204,0.17962787,5
14005.0,22952,0.7082475,1
14005.0,22955,0.6117301,2
14005.0,21213,0.5894327,3
14005.0,84992,0.5864331,4
14005.0,84993A,0.5864331,5
14006.0,20728,0.68070245,1
14006.0,20727,0.62592036,2
14006.0,20726,0.5956127,3
14006.0,22383,0.59247655,4
14006.0,22384,0.59247655,5
14007.0,85123A,0.67821646,1
14007.0,84946,0.612152,2
14007.0,48189,0.57191986,3
14007.0,20685,0.5638052,4
14007.0,48194,0.55526453,5
14008.0,20971,0.74229205,1
14008.0,22562,0.67593986,2
14008.0,85123A,0.6509927,3
14008.0,22560,0.62016153,4
14008.0,20973,0.61617804,5
14009.0,85099B,0.50569,1
14009.0,22666,0.49115673,2
14009.0,22952,0.46796995,3
14009.0,22955,0.44048268,4
14009.0,22411,0.39335966,5
14010.0,22139,0.40608215,1
14010.0,22138,0.40608215,2
14010.0,22137,0.40608215,3
14010.0,85123A,0.3348763,4
14010.0,22557,0.295345,5
14011.0,21212,0.6110971,1
14011.0,22083,0.6076333,2
14011.0,22082,0.5922819,3
14011.0,22086,0.5681099,4
14011.0,21213,0.5676069,5
14012.0,85123A,0.8465157,1
14012.0,22086,0.7425857,2
14012.0,22189,0.7045286,3
14012.0,22083,0.6427458,4
14012.0,22082,0.6354344,5
14013.0,22952,0.3894785,1
14013.0,22077,0.28977638,2
14013.0,22411,0.26463202,3
14013.0,21213,0.26239026,4
14013.0,22624,0.24266687,5
14014.0,22952,0.36378616,1
14014.0,21213,0.25423205,2
14014.0,22077,0.2227861,3
14014.0,22086,0.21161956,4
14014.0,22951,0.18245803,5
14015.0,21790,0.58814824,1
14015.0,22725,0.58545977,2
14015.0,22727,0.5791637,3
14015.0,85123A,0.5769011,4
14015.0,22721,0.5649233,5
14016.0,15056N,-0.37700108,1
14016.0,22137,-0.4452581,2
14016.0,22138,-0.4452581,3
14016.0,22139,-0.4452581,4
14016.0,22624,-0.45489708,5
14017.0,85123A,0.7472448,1
14017.0,21755,0.66874623,2
14017.0,82552,0.61468023,3
14017.0,82553,0.60879165,4
14017.0,85151,0.60469013,5
14018.0,85123A,0.7718722,1
14018.0,84946,0.6420383,2
14018.0,22137,0.63247466,3
14018.0,22139,0.63247466,4
14018.0,22138,0.63247466,5
14019.0,23084,0.5356044,1
14019.0,22137,0.35229677,2
14019.0,22138,0.35229677,3
14019.0,22139,0.35229677,4
14019.0,22077,0.2975831,5
14020.0,22952,0.39252272,1
14020.0,22086,0.36682373,2
14020.0,22624,0.35960275,3
14020.0,85123A,0.34679806,4
14020.0,22666,0.3400774,5
14021.0,85123A,0.43929687,1
14021.0,22430,0.34872103,2
14021.0,22562,0.33243302,3
14021.0,22424,0.32612196,4
14021.0,22865,0.32062474,5
14022.0,21790,0.5079369,1
14022.0,84077,0.5041534,2
14022.0,22620,0.49078685,3
14022.0,85123A,0.4334708,4
14022.0,22139,0.427374,5
14023.0,22620,0.73146164,1
14023.0,22138,0.6882542,2
14023.0,22139,0.6882542,3
14023.0,22137,0.6882542,4
14023.0,21790,0.6201541,5
14024.0,85123A,0.59678024,1
14024.0,22086,0.57818437,2
14024.0,22082,0.57138145,3
14024.0,22083,0.4945857,4
14024.0,22624,0.46023878,5
14025.0,85123A,0.5814829,1
14025.0,21755,0.5287114,2
14025.0,84946,0.47360957,3
14025.0,84879,0.4428561,4
14025.0,21621,0.44041717,5
14026.0,21232,0.762961,1
14026.0,21231,0.5715985,2
14026.0,22646,0.5464965,3
14026.0,21108,0.48784333,4
14026.0,22064,0.46685493,5
14027.0,22624,0.6565767,1
14027.0,22084,0.58781004,2
14027.0,22030,0.5480542,3
14027.0,85123A,0.5474891,4
14027.0,22627,0.533345,5
14028.0,20728,1.069523,1
14028.0,20727,1.0194995,2
14028.0,20726,0.98242897,3
14028.0,22384,0.9589677,4
14028.0,22383,0.9589677,5
14029.0,15056N,0.5272493,1
14029.0,21755,0.51622444,2
14029.0,85123A,0.4908368,3
14029.0,22086,0.47221783,4
14029.0,21790,0.4481513,5
14030.0,85049E,-0.7594522,1
14030.0,85123A,-0.7667687,2
14030.0,22077,-0.79672116,3
14030.0,21871,-0.9156921,4
14030.0,21877,-0.9256892,5
14031.0,22424,-0.46475968,1
14031.0,15056N,-0.4851706,2
14031.0,22423,-0.54351026,3
14031.0,21523,-0.6239561,4
14031.0,22430,-0.6386429,5
14032.0,22030,0.14691938,1
14032.0,23084,0.14174815,2
14032.0,22659,0.09160206,3
14032.0,22029,0.07419631,4
14032.0,84077,0.07372921,5
14033.0,85123A,0.7973147,1
14033.0,22139,0.63894457,2
14033.0,22138,0.63894457,3
14033.0,22137,0.63894457,4
14033.0,21232,0.63397914,5
14034.0,22576,0.41670266,1
14034.0,22580,0.40584087,2
14034.0,22574,0.40579337,3
14034.0,22575,0.40579337,4
14034.0,22577,0.39977086,5
14035.0,85123A,0.48145765,1
14035.0,22295,0.42127988,2
14035.0,82483,0.37498903,3
14035.0,22157,0.37181908,4
14035.0,22189,0.36881495,5
14036.0,85123A,0.5664666,1
14036.0,48129,0.447799,2
14036.0,21175,0.43992594,3
14036.0,21755,0.42783886,4
14036.0,48138,0.42445484,5
14037.0,20971,0.5367881,1
14037.0,20728,0.44499454,2
14037.0,20973,0.43337157,3
14037.0,20727,0.31128117,4
14037.0,22553,0.2960114,5
14038.0,20727,0.5743247,1
14038.0,20726,0.51678896,2
14038.0,22383,0.45450458,3
14038.0,22384,0.45450458,4
