customer_id,stock_code,score
13222,22384,0.34151864
13223,22532,0.8976549
13223,21912,0.86776257
13223,22531,0.8073585
13223,21918,0.8025699
13223,21891,0.7956829
13224,22149,1.0969868
13224,22178,1.0892792
13224,84978,1.010174
13224,21524,0.9482994
13224,47566,0.92786384
13225,21314,1.3362837
13225,21523,1.2115545
13225,21931,1.2060754
13225,21955,1.1901431
13225,21930,1.1195273
13226,85123A,1.0242693
13226,84755,0.9528372
13226,21733,0.91334105
13226,84978,0.90894234
13226,72741,0.8549748
13227,20711,0.9803506
13227,20713,0.97191906
13227,85099F,0.9551388
13227,20712,0.9303267
13227,21929,0.92442435
13229,22646,0.71468556
13229,22644,0.648538
13229,22139,0.6257993
13229,22645,0.62476903
13229,20914,0.5788574
13230,22693,1.4249924
13230,21383,1.3621001
13230,22713,1.3564688
13230,22444,1.3326573
13230,16033,1.3287144
13232,22195,1.142902
13232,22979,1.0914688
13232,22737,1.0341083
13232,22980,1.0076873
13232,22348,0.96836185
13233,84347,1.4232593
13233,70006,1.0613844
13233,21098,0.9863465
13233,72818,0.96118814
13233,21918,0.93871284
13234,22296,1.0291398
13234,82482,0.9636638
13234,84879,0.929467
13234,82484,0.8402379
13234,22156,0.8397529
13235,20677,0.98848426
13235,21244,0.9753485
13235,22197,0.9718768
13235,23209,0.9695635
13235,21936,0.9623336
13236,85123A,0.9642625
13236,84836,0.88273656
13236,21733,0.8692145
13236,22457,0.8639309
13236,22296,0.8402152
13237,48187,0.79595834
13237,21955,0.7731643
13237,48194,0.77273774
13237,48184,0.76355124
13237,21524,0.75541115
13238,20713,1.0101724
13238,22385,0.9546841
13238,21930,0.9005041
13238,20712,0.8929366
13238,22381,0.8422148
13239,37447,1.2328435
13239,20676,1.1402954
13239,21231,1.1046896
13239,37448,1.0775788
13239,84378,1.073673
13240,21326,1.4625833
13240,84947,1.436353
13240,22555,1.2418323
13240,72008,1.2383647
13240,22557,1.2109505
13241,22866,0.4035004
13241,22616,0.39655733
13241,22865,0.39088088
13241,22113,0.34737957
13241,22745,0.34710753
13242,22385,0.98799896
13242,20712,0.95892185
13242,22381,0.8100576
13242,22379,0.7274722
13242,22380,0.7023896
13243,84879,1.2004668
13243,21240,1.0362501
13243,47566,1.0296836
13243,21114,1.0182716
13243,21244,1.012646
13244,23245,0.5074179
13244,23161,0.4953493
13244,22423,0.48403692
13244,23160,0.44805437
13244,23162,0.41886842
13245,22561,0.9719025
13245,21916,0.9427346
13245,21892,0.9034989
13245,85049A,0.89688957
13245,22665,0.8893486
13246,84510A,1.2284548
13246,22577,1.200206
13246,47559B,1.1927512
13246,21172,1.169888
13246,22158,1.1502829
13248,22699,0.9904055
13248,10133,0.9340636
13248,16219,0.8976679
13248,21992,0.826434
13248,84818,0.80750227
13249,21231,1.0184754
13249,84755,0.959645
13249,22644,0.9045509
13249,22645,0.89918995
13249,22646,0.89737284
13250,21232,0.78438604
13250,37448,0.7833863
13250,21231,0.76285887
13250,22067,0.7355597
13250,22111,0.71992874
13251,22645,1.099927
13251,22644,0.9825076
13251,17003,0.93790776
13251,15039,0.86046654
13251,20668,0.8418791
13252,21700,0.91190684
13252,22382,0.8676301
13252,22384,0.84056115
13252,20723,0.80472964
13252,22383,0.8047104
13253,22099,1.2591393
13253,85049A,1.1545808
13253,22809,1.1539842
13253,21871,1.1448061
13253,22732,1.1245341
13254,85230E,0.61475646
13254,85230B,0.47270405
13254,85230F,0.46214592
13254,84978,0.43336686
13254,85230A,0.42864382
13255,22138,0.8677933
13255,21212,0.85080814
13255,22139,0.8445048
13255,POST,0.8422309
13255,21914,0.81146824
13257,22645,0.60205066
13257,21231,0.5570111
13257,21232,0.5492403
13257,22644,0.519169
13257,22086,0.48980466
13258,22470,0.95491874
13258,84946,0.8080825
13258,22457,0.786168
13258,84836,0.7758064
13258,22855,0.7053606
13259,20676,0.9691942
13259,72802C,0.9592802
13259,20671,0.9523343
13259,21169,0.90082455
13259,21754,0.8925814
13261,48138,1.0741761
13261,48187,0.9550372
13261,48184,0.89234847
13261,21524,0.8541883
13261,20685,0.8471616
13262,21984,0.9655129
13262,21985,0.9611687
13262,21981,0.9142013
13262,22294,0.881693
13262,22557,0.8347064
13263,37482P,1.3358319
13263,21980,1.2772679
13263,23263,1.2399483
13263,22494,1.2175448
13263,21398,1.2119031
13264,22945,1.1930933
13264,72741,1.1001726
13264,85123A,1.0193968
13264,22044,1.0020921
13264,22571,0.9807179
13265,22961,1.2082819
13265,22960,1.1494073
13265,84949,1.0533056
13265,21975,1.0281976
13265,84992,1.0128427
13266,21935,1.6816717
13266,22969,1.5436141
13266,47566,1.4245887
13266,22138,1.3714423
13266,22132,1.324976
13267,79000,1.5653799
13267,71459,1.3030624
13267,85014B,1.2948525
13267,22296,1.2646627
13267,22943,1.2407895
13268,84670,1.275409
13268,20719,1.2137564
13268,21985,1.1564238
13268,22893,1.1523643
13268,21982,1.1390989
13269,22567,1.4835451
13269,21260,1.3954835
13269,22596,1.368111
13269,22494,1.3467916
13269,22485,1.3320234
13270,40001,0.45474964
13270,20829,0.44552395
13270,75049L,0.42985594
13270,22174,0.37671065
13270,72008,0.3706481
13272,22111,0.58155936
13272,21391,0.5018919
13272,21992,0.45904118
13272,21485,0.45323664
13272,21481,0.45144302
13273,22419,0.8055998
13273,17084N,0.7410201
13273,22740,0.7174083
13273,23076,0.6826216
13273,22421,0.6522498
13274,84991,1.0295951
13274,22138,0.9323964
13274,22417,0.92385507
13274,84992,0.9219767
13274,21210,0.87434405
13275,21094,0.7971026
13275,21086,0.7452291
13275,20751,0.65764165
13275,21125,0.6575694
13275,21935,0.6289369
13276,21914,1.3179922
13276,21791,1.2615261
13276,22560,1.2493184
13276,21915,1.1974244
13276,22086,1.1952078
13277,22383,0.9157144
13277,22382,0.91271627
13277,20727,0.91149527
13277,20728,0.891863
13277,22384,0.8914592
13278,22584,1.0329266
13278,22356,1.0268139
13278,16169N,1.0090046
13278,20724,1.0001391
13278,20728,0.97103274
13280,21291,1.2043653
13280,22759,1.1857367
13280,16011,1.172191
13280,84535B,1.1600386
13280,22080,1.153688
13281,21156,0.8695374
13281,21889,0.84062517
13281,21875,0.8400717
13281,21892,0.8388546
13281,21891,0.83151305
13282,22725,0.8780209
13282,79321,0.8598156
13282,79191C,0.84865606
13282,22752,0.8259568
13282,22467,0.82529867
13283,20718,0.87411165
13283,22356,0.792876
13283,20723,0.78807175
13283,22078,0.7780626
13283,20719,0.7457136
13284,21080,0.81983984
13284,84991,0.7682402
13284,22384,0.7609364
13284,22382,0.75363195
13284,22383,0.7280389
13285,16161U,1.4171509
13285,22197,1.3128917
13285,20971,1.2470348
13285,22621,1.2201343
13285,22555,1.217202
13286,21590,1.0573802
13286,21592,0.8898216
13286,21154,0.8800337
13286,21875,0.83284163
13286,21974,0.8166152
13287,71477,1.2275462
13287,21429,1.1616645
13287,84755,1.1429594
13287,21790,1.1346674
13287,21892,1.0860959
13288,37446,0.92191446
13288,21231,0.8854312
13288,37450,0.79192525
13288,22063,0.7135024
13288,37447,0.7079893
13289,22499,0.7995986
13289,22084,0.7971186
13289,21621,0.70373726
13289,22139,0.6701717
13289,21291,0.66383004
13290,21034,0.081055894
13290,21818,0.040972453
13290,85040A,0.039684232
13290,75049L,0.037136465
13290,22157,0.036736928
13291,22588,1.245394
13291,22189,1.2014985
13291,21430,1.1624303
13291,21114,1.1599889
13291,22507,1.151892
13292,22082,1.1577749
13292,22457,1.0623665
13292,20914,1.0208483
13292,22080,0.9972006
13292,84970S,0.96173775
13293,10135,1.1930089
13293,22083,1.1650783
13293,22444,1.1558092
13293,20914,1.0935053
13293,20975,1.0855569
13294,22241,1.3883264
13294,22960,1.2408626
13294,22961,1.2312522
13294,22084,1.2280489
13294,22666,1.188856
13295,84945,1.3318878
13295,22693,1.2798328
13295,22464,1.2048681
13295,22465,1.155235
13295,22531,1.0925226
13296,20972,1.3241842
13296,22492,1.2937528
13296,22149,1.264085
13296,20971,1.1952894
13296,22531,1.1916134
13297,84945,1.2444744
13297,22535,1.2125123
13297,22423,1.1670573
13297,20725,1.1496888
13297,22383,1.1374298
13299,72741,1.4977419
13299,22441,1.1342058
13299,71477,1.1110368
13299,84946,1.0897434
13299,84755,1.0792054
13300,21731,1.0862155
13300,22326,0.9239892
13300,47566,0.91299325
13300,22423,0.90395
13300,22467,0.8660139
13301,22178,1.1062919
13301,84978,1.0341331
13301,22499,1.0029213
13301,22470,0.98999786
13301,22295,0.9499326
13302,84969,0.2514482
13302,84968A,0.2460601
13302,84968F,0.22416238
13302,22969,0.22390941
13302,84968D,0.20772254
13303,85123A,0.68405193
13303,84755,0.570984
13303,21733,0.5708692
13303,84836,0.5510392
13303,71459,0.5505483
13304,84050,1.0858619
13304,48138,1.0638291
13304,21411,1.0466144
13304,21733,1.0230317
13304,21984,0.98730844
13305,22595,1.2815971
13305,47559B,1.2688332
13305,22227,1.2650487
13305,22776,1.2562187
13305,21892,1.1986359
13306,22086,0.6743286
13306,22910,0.5944067
13306,22909,0.59297466
13306,22812,0.575137
13306,22952,0.52541685
13307,71459,0.76801926
13307,84949,0.7663394
13307,21422,0.7539122
13307,22178,0.7463762
13307,22584,0.73572356
13308,22961,1.1642112
13308,22960,1.1597534
13308,23298,1.0406808
13308,22423,1.033788
13308,22621,0.9958138
13309,21504,1.472781
13309,22050,1.1918617
13309,22040,1.1262021
13309,21500,1.0538945
13309,22025,1.0372503
13310,22444,1.22355
13310,22040,1.1016967
13310,22139,1.0568746
13310,84970S,1.0099701
13310,21284,0.9706874
13311,22027,1.0595686
13311,21508,1.0029049
13311,22028,0.95511836
13311,21507,0.9518051
13311,21509,0.9311111
13312,21587,0.53854305
13312,21592,0.518389
13312,21584,0.47386774
13312,21590,0.47017658
13312,21586,0.4621969
13313,22285,1.4084051
13313,20886,1.2916336
13313,22464,1.2780812
13313,22247,1.2165169
13313,22292,1.2001245
13315,40016,1.0534899
13315,21156,1.0103718
13315,47591D,0.9439261
13315,84991,0.9296917
13315,21977,0.90912175
13316,22148,1.2775733
13316,20975,1.1816806
13316,22130,1.1795337
13316,20967,1.1614635
13316,22740,1.156078
13317,21700,1.4239529
13317,20829,1.2762831
13317,21481,1.2631822
13317,22294,1.235126
13317,84029E,1.2068797
13319,84949,1.456983
13319,22430,1.4543395
13319,21497,1.3861895
13319,22076,1.3789897
13319,22077,1.359006
13320,22555,1.2483785
13320,22748,1.2099352
13320,22745,1.1771506
13320,22746,1.1725755
13320,22554,1.1558506
13324,84987,1.3465676
13324,21974,1.1914921
13324,22938,1.1875551
13324,21210,1.1549459
13324,23245,1.1284112
13326,85123A,0.9635867
13326,84836,0.87873536
13326,21733,0.8645443
13326,21136,0.8631952
13326,22219,0.8058501
13327,22188,1.591068
13327,85206A,1.4928055
13327,21497,1.3641059
13327,22466,1.3420818
13327,22704,1.2338271
13328,22639,0.9659147
13328,22557,0.9418623
13328,22993,0.92994785
13328,84380,0.8835522
13328,22930,0.87928915
13329,22273,1.1698699
13329,21098,1.1362605
13329,22740,1.1229196
13329,22555,1.0883965
13329,22554,1.0852458
13330,21878,1.3418925
13330,21715,1.2376034
13330,21718,1.223139
13330,22492,1.2031167
13330,21716,1.1766889
13331,22080,0.66434485
13331,22079,0.6347065
13331,22482,0.5946984
13331,22081,0.5702735
13331,21034,0.53784966
13333,21787,1.3960351
13333,21984,1.1562359
13333,22557,1.1148317
13333,21385,0.997293
13333,21260,0.9846067
13334,20982,1.3964756
13334,20983,1.3685429
13334,22567,1.324449
13334,22851,1.2865705
13334,21494,1.2483423
13337,21980,1.2449757
13337,20914,1.1669129
13337,21984,1.1447489
13337,72741,1.1412972
13337,POST,1.0900729
13338,84997C,1.2138572
13338,84997D,1.1799147
13338,84997B,1.1371678
13338,22907,1.1251284
13338,47591D,1.1077644
13339,22907,1.2001721
13339,22960,1.0708088
13339,22666,1.0076255
13339,22669,0.98967195
13339,22720,0.9773927
13340,20979,1.6509938
13340,23144,1.5701282
13340,22945,1.4875402
13340,20977,1.4455416
13340,85066,1.4098611
13341,21212,1.0091562
13341,22417,0.99641204
13341,21080,0.9963622
13341,21977,0.9893112
13341,84991,0.9412842
13343,23205,0.8773047
13343,23202,0.8095504
13343,23204,0.80419374
13343,23199,0.786077
13343,23206,0.7828853
13344,22907,1.1148119
13344,82582,1.0658685
13344,21181,1.0301448
13344,21164,1.0050048
13344,22722,0.98902446
13345,22380,0.94116795
13345,22383,0.8296131
13345,20727,0.81823456
13345,20712,0.8121618
13345,20726,0.7988851
13346,72351B,0.84408945
13346,21733,0.7719762
13346,72741,0.6951971
13346,72351A,0.6868619
13346,22469,0.6849395
13355,22662,0.97111493
13355,22384,0.9663607
13355,23208,0.96037334
13355,20724,0.95863676
13355,22383,0.94862676
13357,20751,1.7453325
13357,22070,1.4832871
13357,22759,1.39962
13357,21114,1.3750291
13357,22071,1.3709085
13358,22614,1.059581
13358,21983,0.9867941
13358,21981,0.9167857
13358,85123A,0.8921021
13358,21402,0.87022865
13359,21977,0.9682409
13359,22910,0.92155385
13359,22423,0.89257115
13359,20914,0.8818404
13359,21975,0.7981223
13360,22561,1.2666109
13360,22139,1.2200888
13360,21640,1.2183394
13360,22489,1.2004178
13360,22138,1.1839635
13361,48184,1.039887
13361,48185,1.0149329
13361,22366,0.9908464
13361,20685,0.94153786
13361,21407,0.8782444
13362,22759,1.829179
13362,22508,1.551587
13362,22766,1.4775488
13362,22907,1.451414
13362,72351B,1.4232789
13363,22551,1.1395913
13363,21098,1.1331038
13363,72741,1.1293188
13363,22554,1.0948441
13363,22556,1.0748829
13365,22367,1.1547301
13365,22898,1.1060658
13365,23206,1.0998064
13365,23209,1.0512753
13365,22617,1.0405202
13367,22737,0.9420246
13367,22734,0.94076616
13367,21790,0.91953886
13367,22560,0.907887
13367,22739,0.90395457
13368,22561,1.1728364
13368,22960,1.1628582
13368,84378,1.1475009
13368,22138,1.0411571
13368,22624,1.028411
13369,21232,0.9944658
13369,22055,0.86598253
13369,22645,0.8297306
13369,22644,0.81758714
13369,22646,0.80279493
13370,21891,1.1333461
13370,22489,0.9784148
13370,22548,0.9453714
13370,22867,0.9329481
13370,22619,0.9149375
13371,21535,1.0226977
13371,21844,1.0018716
13371,21527,0.9720011
13371,21531,0.9702658
13371,22558,0.96296597
13372,84536A,0.7461102
13372,22851,0.69307864
13372,22759,0.6608989
13372,22170,0.6598165
13372,22989,0.6584848
13373,21136,1.6003354
13373,21421,1.4721475
13373,21422,1.4574943
13373,22145,1.395205
13373,22575,1.3555101
13374,22469,0.94369113
13374,22082,0.8837792
13374,22945,0.8446001
13374,22077,0.8278108
13374,22734,0.8205126
13375,22909,1.1501466
13375,21080,1.0651052
13375,22355,1.0571128
13375,21787,1.0493333
13375,22907,1.0449314
13376,20718,1.2664773
13376,20724,1.1166565
13376,22969,1.1077272
13376,22961,1.0971684
13376,21986,1.0842948
13377,72741,1.223016
13377,POST,1.1810939
13377,20718,1.1207556
13377,85014B,1.1050259
13377,21314,1.0918181
13379,22986,0.9301574
13379,21499,0.9207105
13379,16161P,0.90812683
13379,23231,0.86087286
13379,22969,0.8337441
13380,21231,0.82700497
13380,22646,0.7337174
13380,22644,0.6962269
13380,22064,0.5715036
13380,72741,0.56419873
13381,72741,1.6856425
13381,22457,1.447698
13381,22488,1.4460351
13381,21754,1.3625859
13381,84378,1.2576588
13382,84970L,1.2321543
13382,84970S,1.1791437
13382,21671,1.0662112
13382,22297,1.0441861
13382,21670,1.0185076
13383,21231,0.9709597
13383,22646,0.8092662
13383,22645,0.72932094
13383,22644,0.6892369
13383,22064,0.56475544
13384,84375,1.6284611
13384,22494,1.2865839
13384,22488,1.258609
13384,22035,1.2219319
13384,22905,1.1765583
13385,22027,1.0231351
13385,21509,0.94364035
13385,22457,0.9190825
13385,22037,0.8906861
13385,22046,0.87781495
13386,21034,1.003824
13386,21670,0.966787
13386,22499,0.8705494
13386,22084,0.84789526
13386,22185,0.817011
13387,22030,0.86849576
13387,21080,0.7993673
13387,21907,0.7772573
13387,21506,0.74058867
13387,21169,0.73687685
13388,22294,1.345926
13388,22457,1.2783728
13388,84836,1.0806341
13388,22558,1.0727564
13388,22621,1.0606484
13389,84879,0.7393694
13389,22294,0.7264097
13389,22297,0.69389886
13389,22295,0.64219284
13389,22296,0.6304244
13391,22130,0.09275828
13391,22592,0.08477968
13391,22593,0.0803082
13391,22594,0.08001591
13391,22596,0.07861715
13392,21509,0.5711937
13392,21563,0.56148857
13392,22029,0.53800833
13392,21507,0.5207257
13392,22405,0.5104761
13393,22196,1.239066
13393,22195,1.0155718
13393,20832,0.97374296
13393,21524,0.8397821
13393,48173C,0.8347541
13394,22444,1.8085146
13394,37340,1.80376
13394,21890,1.492478
13394,22483,1.4919899
13394,37342,1.4832106
13395,21181,1.1229694
13395,21731,1.1151694
13395,21981,1.0954686
13395,85150,1.0896225
13395,22492,1.0883992
13396,47566,0.917567
13396,22090,0.8738084
13396,84879,0.84283316
13396,21136,0.7984079
13396,21621,0.7675059
13397,22969,1.6078935
13397,22962,1.221273
13397,22963,1.153913
13397,22195,1.1167276
13397,20751,1.1073886
13398,22558,1.0458281
13398,21916,1.0199363
13398,22667,1.0140668
13398,21179,0.9711251
13398,21868,0.94965076
13399,85099B,0.91510916
13399,85099C,0.91492224
13399,20711,0.83367705
13399,20713,0.83018446
13399,22385,0.8263717
13400,71477,0.9423562
13400,84670,0.9002686
13400,22464,0.88509744
13400,21733,0.8300287
13400,71459,0.80844235
13402,84378,1.4515812
13402,84380,1.359005
13402,22908,1.2448472
13402,21976,1.1704276
13402,84992,1.1482671
13403,22697,0.76603484
13403,22698,0.75349593
13403,21071,0.59718704
13403,21871,0.5546276
13403,79000,0.51532054
13404,23103,0.6086209
13404,22642,0.60037565
13404,22583,0.5994688
13404,22129,0.59394467
13404,21446,0.5785296
13405,21907,1.0273415
13405,21175,1.0238978
13405,21181,1.021316
13405,82581,0.9704658
13405,82580,0.9601525
13406,21535,0.89384437
13406,21533,0.8834219
13406,21534,0.8783667
13406,21531,0.87559295
13406,21398,0.818735
13407,21224,1.2212307
13407,21718,1.1810644
13407,21059,1.1720597
13407,21833,1.1493754
13407,22559,1.1435583
13408,22405,1.8380843
13408,22406,1.7645062
13408,22495,1.6300744
13408,22261,1.6191903
13408,21916,1.5859408
13410,21890,1.0314031
13410,84828,1.0267439
13410,22561,1.0058382
13410,22086,0.9975841
13410,21918,0.9941193
13411,22469,0.7100353
13411,84836,0.6984513
13411,22470,0.6689934
13411,47566,0.60653305
13411,21041,0.5985634
13412,21669,0.8759874
13412,21592,0.86559904
13412,21671,0.8370646
13412,22082,0.8218718
13412,22285,0.81200415
13413,84270,0.9794977
13413,72008,0.8910557
13413,84755,0.86473227
13413,84970S,0.73592514
13413,22055,0.71631896
13414,20829,1.1793634
13414,23084,1.1122055
13414,22423,1.099453
13414,11001,1.0844105
13414,22491,1.0842412
13415,21713,1.0610118
13415,84692,1.0056779
13415,72349B,0.9316863
13415,20886,0.92383486
13415,17084R,0.85279703
13416,22112,0.81991524
13416,22111,0.77472186
13416,84029E,0.76234853
13416,21485,0.7446698
13416,22835,0.7303299
13417,47566,1.1224594
13417,48138,1.1104245
13417,22197,0.9685515
13417,21985,0.95976734
13417,85123A,0.95227903
13418,21786,1.6267657
13418,22348,1.5417858
13418,23168,1.4595423
13418,21985,1.3863869
13418,22977,1.3689672
13420,16156S,0.8136858
13420,21500,0.75587523
13420,21499,0.729381
13420,21498,0.7171154
13420,21497,0.6705148
13421,20983,1.5719168
13421,21389,1.3759916
13421,20982,1.2652998
13421,21034,1.2366512
13421,22090,1.20168
13423,84970L,0.8840817
13423,22457,0.88250875
13423,84970S,0.88177484
13423,84836,0.8165735
13423,22470,0.81219006
13424,21914,1.1239603
13424,22534,1.09778
13424,22492,1.0192567
13424,20971,1.0090218
13424,22437,0.99615353
13425,20973,1.4781046
13425,22333,1.2971275
13425,47566B,1.2922363
13425,23230,1.2153742
13425,21829,1.2097089
13426,22348,1.3844032
13426,21871,1.2659659
13426,22837,1.1808919
13426,22052,1.1736631
13426,22665,1.1637261
13427,84832,1.1476607
13427,22297,1.1272562
13427,22296,1.0719056
13427,22077,1.0686983
13427,22295,1.0101
13428,85178,1.0851986
13428,22099,0.9908856
13428,22098,0.9316994
13428,21135,0.8289764
13428,22405,0.8140905
13431,22665,1.5710151
13431,22666,1.5371403
13431,22667,1.3634404
13431,22632,1.3479946
13431,20914,1.2138438
13432,22296,0.9952603
13432,84836,0.8737197
13432,21136,0.8586528
13432,84971S,0.8319903
13432,21911,0.8316941
13433,21889,1.0717099
13433,21892,1.0178163
13433,21888,0.96967614
13433,21891,0.9544648
13433,21791,0.9434173
13434,21907,1.0498453
13434,21169,1.0241147
13434,82582,0.9023945
13434,21179,0.8842529
13434,82578,0.87765473
13435,22077,1.1507747
13435,22426,1.0913572
13435,85049A,0.98662317
13435,21714,0.9833753
13435,82482,0.9831368
13437,22427,1.4352782
13437,22666,1.4195478
13437,21390,1.1737998
13437,22720,1.1289009
13437,22804,1.0840428
13438,84879,0.42840326
13438,85123A,0.41578457
13438,71459,0.37312096
13438,21621,0.3673581
13438,22090,0.36197335
13439,22588,1.132548
13439,84950,1.1306792
13439,21811,1.1200145
13439,22620,1.0842118
13439,22251,1.0631074
13440,22444,1.4701681
13440,22149,1.1828797
13440,20972,1.1539336
13440,22693,1.0978129
13440,22147,1.0958867
13441,35970,1.3143514
13441,84832,1.1833638
13441,85123A,1.1527398
13441,84347,1.0336794
13441,84836,1.0308696
13442,22113,0.70509076
13442,84029G,0.6791387
13442,84029E,0.651708
13442,21484,0.6390959
13442,72008,0.6346768
13443,21260,1.4346989
13443,22494,1.2674979
13443,22584,1.2497504
13443,85049D,1.2066209
13443,85049B,1.1955177
13444,21186,1.12851
13444,22130,1.1215444
13444,22812,1.1132317
13444,22813,0.94206715
13444,22575,0.9311685
13445,21212,1.0039356
13445,21080,0.8957334
13445,84992,0.87231904
13445,21733,0.83561414
13445,47591D,0.82268465
13446,85172,1.2801224
13446,22457,1.2552907
13446,22224,1.210913
13446,22355,1.2059733
13446,20724,1.1776428
13448,22419,1.6214459
13448,21878,1.4494071
13448,22421,1.375712
13448,21786,1.3204077
13448,22467,1.3162953
13450,20972,1.3139465
13450,21917,1.3007531
13450,20971,1.2760313
13450,21890,1.2252035
13450,22530,1.108279
13451,84929,1.512448
13451,21135,1.5121415
13451,21447,1.4628892
13451,22284,1.4572561
13451,21446,1.4239384
13452,21499,0.105703935
13452,22427,0.10341833
13452,21500,0.10044055
13452,22193,0.09925555
13452,22192,0.097700134
13453,82580,1.1133467
13453,82581,1.057349
13453,22212,1.0399175
13453,72741,1.0201845
13453,22464,1.0051541
13454,21172,1.0917349
13454,16161P,0.90370476
13454,22047,0.901088
13454,21498,0.7922692
13454,22030,0.72830296
13455,72756,1.2169851
13455,16161P,1.1620457
13455,16156S,1.1177121
13455,22114,1.1093339
13455,21498,1.091181
13456,22029,0.9335682
13456,22037,0.89368474
13456,22025,0.84219813
13456,22716,0.8372689
13456,21508,0.8270455
13457,22367,0.8239554
13457,22383,0.74305695
13457,22898,0.71733177
13457,20725,0.7083399
13457,22382,0.7061541
13458,22087,1.7542256
13458,22241,1.6230676
13458,84988,1.45664
13458,22464,1.4516513
13458,22161,1.3260245
13459,85206A,1.3351309
13459,22021,1.213867
13459,85194S,1.1324126
13459,85206B,1.1027101
13459,84755,1.089277
13461,20713,1.129415
13461,22355,1.1192099
13461,85099C,1.0649003
13461,20711,1.0011635
13461,21931,0.9804976
13462,21232,1.3409607
13462,21497,1.2409754
13462,21231,1.2395825
13462,84755,1.1898109
13462,71459,1.1695019
13464,71477,1.344316
13464,21871,1.1408975
13464,22492,1.1341053
13464,85150,1.0768243
13464,21791,1.0757855
13465,21976,1.0702016
13465,84992,1.0451908
13465,22951,0.98917896
13465,84378,0.940258
13465,21212,0.92486465
13466,71459,1.3770432
13466,22219,1.2434175
13466,17003,1.1975238
13466,20828,1.1869437
13466,84755,1.1613445
13468,21430,1.6847177
13468,22444,1.527441
13468,40016,1.4595181
13468,21174,1.3789755
13468,21380,1.3732628
13469,20717,0.8160156
13469,22355,0.80810374
13469,22356,0.8008312
13469,20724,0.784999
13469,20719,0.76627254
13470,22383,0.97011364
13470,22384,0.9492732
13470,22662,0.9410633
13470,23209,0.76597565
13470,22355,0.70703197
13472,22296,1.2129761
13472,22082,0.9496519
13472,82482,0.93281835
13472,22295,0.92781717
13472,22080,0.8971682
13473,82613D,1.0308542
13473,21136,1.02366
13473,22377,1.0192327
13473,82613C,0.9839399
13473,21930,0.9787256
13474,22321,1.0921831
13474,22423,1.0315349
13474,37495,1.0070493
13474,85061W,0.9189111
13474,22645,0.9106366
13475,21985,1.2769936
13475,21385,1.2542582
13475,22558,1.1281389
13475,21080,1.0975742
13475,21986,1.0629581
13476,22637,1.2741674
13476,21114,1.2210897
13476,22502,1.1135414
13476,21218,1.0751855
13476,21531,1.0544024
13477,22047,1.4153788
13477,22969,1.2642303
13477,85178,1.1911134
13477,21830,1.1866618
13477,22254,1.1307036
13478,21982,1.2319014
13478,22457,1.1885431
13478,21980,1.1565826
13478,21232,1.1494799
13478,22356,1.1151001
13479,22596,1.2441387
13479,22156,1.2319922
13479,22577,1.0780922
13479,22581,1.0670294
13479,22571,1.034704
13480,71477,0.9962171
13480,82580,0.91350055
13480,82581,0.8570782
13480,82578,0.8461967
13480,37448,0.8340254
13481,20979,1.4338276
13481,23078,1.194838
13481,21556,1.1941998
13481,22090,1.1909337
13481,21980,1.17328
13482,20979,0.85572547
13482,22554,0.8121066
13482,22551,0.80105174
13482,22383,0.8006456
13482,22553,0.79858935
13484,22149,0.9778352
13484,48187,0.95585483
13484,21524,0.87453943
13484,21523,0.8686527
13484,20702,0.8382423
13485,22957,1.4545797
13485,84375,1.3841494
13485,21746,1.3771458
13485,22329,1.2683737
13485,21918,1.1955045
13486,21136,1.0837358
13486,20972,1.0030551
13486,84991,0.9999863
13486,22149,0.96446836
13486,22227,0.9637818
13487,84755,1.0760622
13487,16161P,0.9661109
13487,84978,0.95850086
13487,22470,0.9535966
13487,22189,0.9502388
13488,21078,1.4516087
13488,22507,1.4152174
13488,22804,1.3658419
13488,22784,1.3469379
13488,23293,1.325558
13489,84978,0.89169794
13489,20846,0.8133253
13489,84832,0.7799227
13489,71459,0.77322185
13489,84949,0.7705444
13490,22488,0.46619612
13490,22082,0.38298994
13490,85064,0.37365454
13490,84978,0.3668666
13490,22078,0.34107387
13491,20971,1.455749
13491,21622,1.361034
13491,22465,1.294719
13491,20972,1.2938132
13491,46000S,1.2912107
13492,22382,0.971077
13492,20728,0.9450245
13492,20727,0.91330576
13492,22662,0.8697686
13492,48138,0.8204261
13493,22859,0.866534
13493,22957,0.8019382
13493,22967,0.6188493
13493,22861,0.5558876
13493,22128,0.5135336
13494,21935,0.7423674
13494,22383,0.69060004
13494,22382,0.65531886
13494,84950,0.6552174
13494,22384,0.6454272
13495,84879,1.3435014
13495,22130,1.3140695
13495,22294,1.2255253
13495,84947,1.1383514
13495,85038,1.1316811
13496,22178,0.998869
13496,22077,0.7939148
13496,84755,0.7917042
13496,85062,0.78425986
13496,85123A,0.76497406
13497,85206A,1.2373254
13497,22585,1.1488376
13497,22127,1.1149299
13497,21746,1.0974598
13497,22084,1.0938458
13498,21984,0.9724743
13498,21829,0.8066581
13498,84950,0.73107743
13498,21107,0.72430915
13498,21111,0.7088558
13499,22189,0.9270378
13499,22469,0.9173408
13499,22470,0.9101564
13499,21172,0.87773865
13499,21181,0.8739717
13500,84378,1.1228353
13500,22961,1.1021616
13500,84380,1.0915039
13500,21977,1.0439928
13500,21974,0.98625773
13501,22444,1.4553515
